epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,4847.16,0.65191,1.63276,0.83491,0.5911,0.2624,0.4061,0.31671,0.56681,1.55833,0.81463,2.872e-05,2.872e-05,2.872e-05
39,5610.49,0.66494,1.69114,0.83994,0.61777,0.25977,0.40345,0.31823,0.55691,1.55675,0.81527,2.476e-05,2.476e-05,2.476e-05
38,4979.48,0.65112,1.66332,0.83467,0.61064,0.262,0.40519,0.31703,0.61199,1.56329,0.8151,2.674e-05,2.674e-05,2.674e-05
40,5763.98,0.65942,1.66864,0.83735,0.62183,0.2599,0.40857,0.32564,0.61595,1.55295,0.81498,2.278e-05,2.278e-05,2.278e-05
39,5114.43,0.66494,1.69114,0.83994,0.61777,0.25977,0.40345,0.31823,0.55691,1.55675,0.81527,2.476e-05,2.476e-05,2.476e-05
41,5910.79,0.62553,1.598,0.83357,0.46372,0.33776,0.40538,0.31404,0.60465,1.57246,0.81562,2.08e-05,2.08e-05,2.08e-05
40,5248.11,0.65942,1.66864,0.83735,0.62183,0.2599,0.40857,0.32564,0.61595,1.55295,0.81498,2.278e-05,2.278e-05,2.278e-05
42,6056.83,0.60638,1.58376,0.8279,0.49047,0.30935,0.40999,0.31623,0.61921,1.57314,0.81726,1.882e-05,1.882e-05,1.882e-05
41,5373.81,0.62553,1.598,0.83357,0.46372,0.33776,0.40538,0.31404,0.60465,1.57246,0.81562,2.08e-05,2.08e-05,2.08e-05
43,6205.39,0.60196,1.58944,0.82723,0.50859,0.28132,0.40648,0.31511,0.61212,1.56927,0.8167,1.684e-05,1.684e-05,1.684e-05
